mean,sd,maxv,minv,median,skew,kurtosis,q1,q3,mode,iqr,,,,Sex,Age
-1.58E-05,0.288675134,0.499968466,-0.5,-1.58E-05,1.68E-16,-1.200000002,-0.250007883,0.24997635,-0.5,0.499984233,,,,Female,23
2.26E-18,0.288675134,0.499980082,-0.499980082,0,-6.03E-18,-1.200000004,-0.249990041,0.249990041,-0.499980082,0.499980082,,,,Female,23
2.24E-18,0.288675134,0.499984985,-0.499984985,0,6.65E-17,-1.200000002,-0.249992492,0.249992492,-0.499984985,0.499984985,,,,Female,23
2.33E-18,0.288675135,0.499990082,-0.499990082,0,-2.03E-17,-1.200000001,-0.249995041,0.249995041,-0.499990082,0.499990082,,,,Male,19
-1.06E-05,0.288675135,0.499978708,-0.5,-1.06E-05,3.03E-16,-1.200000001,-0.250005323,0.249984031,-0.5,0.499989354,,,,Male,15
-1.63E-05,0.288675134,0.499967361,-0.5,-1.63E-05,2.60E-16,-1.200000003,-0.25000816,0.249975521,-0.5,0.49998368,,,,Male,15
-2.83E-18,0.288675135,0.499987559,-0.499987559,0,-3.31E-17,-1.200000001,-0.249993779,0.249993779,-0.499987559,0.499987559,,,,Male,15
-1.49E-05,0.288675134,0.499970153,-0.5,-1.49E-05,-2.40E-16,-1.200000002,-0.250007462,0.249977615,-0.5,0.499985076,,,,Male,15
-1.99E-05,0.288675134,0.499960254,-0.5,-1.99E-05,3.58E-17,-1.200000004,-0.250009936,0.249970191,-0.5,0.499980127,,,,Male,15
-1.39E-05,0.288675134,0.499972259,-0.5,-1.39E-05,1.39E-16,-1.200000002,-0.250006935,0.249979194,-0.5,0.49998613,,,,Male,26
0,0.288675134,0.4999836,-0.4999836,0,4.36E-17,-1.200000003,-0.2499918,0.2499918,-0.4999836,0.4999836,,,,Male,21
-1.12E-05,0.288675135,0.499977507,-0.5,-1.12E-05,1.69E-16,-1.200000001,-0.250005623,0.24998313,-0.5,0.499988753,,,,Female,17
-1.57E-05,0.288675134,0.499968658,-0.5,-1.57E-05,2.22E-16,-1.200000002,-0.250007836,0.249976493,-0.5,0.499984329,,,,Female,17
-1.46E-05,0.288675134,0.499970784,-0.5,-1.46E-05,5.24E-17,-1.200000002,-0.250007304,0.249978088,-0.5,0.499985392,,,,Female,17
0,0.288675134,0.499982317,-0.499982317,0,-2.02E-17,-1.200000003,-0.249991158,0.249991158,-0.499982317,0.499982317,,,,Female,17
-4.99E-18,0.288675134,0.499978035,-0.499978035,0,-1.30E-17,-1.200000005,-0.249989017,0.249989017,-0.499978035,0.499978035,,,,Female,17
-2.23E-17,0.288675134,0.49998558,-0.49998558,0,1.36E-17,-1.200000002,-0.24999279,0.24999279,-0.49998558,0.49998558,,,,Male,25
-3.04E-17,0.288675135,0.499989715,-0.499989715,0,4.97E-16,-1.200000001,-0.249994857,0.249994857,-0.499989715,0.499989715,,,,Male,20
-1.31E-05,0.288675134,0.49997389,-0.5,-1.31E-05,-2.73E-16,-1.200000002,-0.250006527,0.249980418,-0.5,0.499986945,,,,Male,24
6.83E-18,0.288675134,0.499981505,-0.499981505,0,3.16E-18,-1.200000003,-0.249990753,0.249990753,-0.499981505,0.499981505,,,,Male,24
-1.18E-05,0.288675135,0.499976491,-0.5,-1.18E-05,2.97E-17,-1.200000001,-0.250005877,0.249982368,-0.5,0.499988245,,,,Male,24
1.99E-18,0.288675134,0.499982456,-0.499982456,0,2.91E-17,-1.200000003,-0.249991228,0.249991228,-0.499982456,0.499982456,,,,Male,24
0,0.288675134,0.499986077,-0.499986077,0,-1.58E-17,-1.200000002,-0.249993039,0.249993039,-0.499986077,0.499986077,,,,Male,24
-1.35E-17,0.288675135,0.49999211,-0.49999211,0,3.36E-17,-1.200000001,-0.249996055,0.249996055,-0.49999211,0.49999211,,,,Female,18
-1.24E-17,0.288675134,0.499985952,-0.499985952,0,-4.15E-17,-1.200000002,-0.249992976,0.249992976,-0.499985952,0.499985952,,,,Female,18
-1.34E-05,0.288675134,0.499973295,-0.5,-1.34E-05,-3.06E-17,-1.200000002,-0.250006676,0.249979971,-0.5,0.499986647,,,,Female,18
-3.77E-18,0.288675134,0.499983423,-0.499983423,0,9.79E-18,-1.200000003,-0.249991712,0.249991712,-0.499983423,0.499983423,,,,Female,18
-1.80E-05,0.288675134,0.499964047,-0.5,-1.80E-05,-5.87E-17,-1.200000003,-0.250008988,0.249973035,-0.5,0.499982023,,,,Female,18
-6.85E-06,0.288675135,0.499986305,-0.5,-6.85E-06,-4.27E-17,-1.2,-0.250003424,0.249989729,-0.5,0.499993153,,,,Male,35
-1.25E-17,0.288675135,0.499990827,-0.499990827,0,4.10E-17,-1.200000001,-0.249995414,0.249995414,-0.499990827,0.499990827,,,,Male,21
-7.54E-18,0.288675134,0.499983427,-0.499983427,0,9.30E-17,-1.200000003,-0.249991713,0.249991713,-0.499983427,0.499983427,,,,Male,21
-1.27E-05,0.288675135,0.499974636,-0.5,-1.27E-05,2.60E-16,-1.200000002,-0.250006341,0.249980977,-0.5,0.499987318,,,,Male,21
-2.08E-17,0.288675134,0.499985939,-0.499985939,0,1.18E-16,-1.200000002,-0.249992969,0.249992969,-0.499985939,0.499985939,,,,Male,21
-1.58E-05,0.288675134,0.499968456,-0.5,-1.58E-05,-1.49E-16,-1.200000002,-0.250007886,0.249976342,-0.5,0.499984228,,,,Male,21
6.59E-18,0.288675135,0.499988401,-0.499988401,0,4.31E-17,-1.200000001,-0.249994201,0.249994201,-0.499988401,0.499988401,,,,Male,22
-1.10E-17,0.288675135,0.499990114,-0.499990114,0,-4.96E-17,-1.200000001,-0.249995057,0.249995057,-0.499990114,0.499990114,,,,Male,20
-1.06E-05,0.288675135,0.499978819,-0.5,-1.06E-05,1.72E-16,-1.200000001,-0.250005295,0.249984114,-0.5,0.499989409,,,,Male,20
-1.73E-05,0.288675134,0.499965407,-0.5,-1.73E-05,-2.36E-16,-1.200000003,-0.250008648,0.249974056,-0.5,0.499982704,,,,Male,28
-7.25E-06,0.288675135,0.499985505,-0.5,-7.25E-06,-4.60E-17,-1.200000001,-0.250003624,0.249989129,-0.5,0.499992753,,,,Male,29
-1.53E-05,0.288675134,0.499969447,-0.5,-1.53E-05,-5.41E-17,-1.200000002,-0.250007638,0.249977085,-0.5,0.499984723,,,,Male,18
-4.33E-06,0.288675135,0.499991334,-0.5,-4.33E-06,2.36E-16,-1.2,-0.250002167,0.2499935,-0.5,0.499995667,,,,Male,28
2.45E-17,0.288675135,0.499991855,-0.499991855,0,3.73E-17,-1.200000001,-0.249995927,0.249995927,-0.499991855,0.499991855,,,,Male,20
-1.06E-05,0.288675135,0.499978877,-0.5,-1.06E-05,-1.91E-16,-1.200000001,-0.250005281,0.249984158,-0.5,0.499989439,,,,Male,29
-4.42E-06,0.288675135,0.499991162,-0.5,-4.42E-06,1.45E-16,-1.2,-0.250002209,0.249993372,-0.5,0.499995581,,,,Female,20
1.28E-17,0.288675135,0.499988414,-0.499988414,0,5.09E-17,-1.200000001,-0.249994207,0.249994207,-0.499988414,0.499988414,,,,Male,18
-1.19E-17,0.288675134,0.499982586,-0.499982586,0,-2.70E-17,-1.200000003,-0.249991293,0.249991293,-0.499982586,0.499982586,,,,Male,22
-1.05E-05,0.288675135,0.499978934,-0.5,-1.05E-05,-4.67E-18,-1.200000001,-0.250005266,0.249984201,-0.5,0.499989467,,,,Male,19
1.68E-17,0.288675135,0.499987681,-0.499987681,0,1.64E-17,-1.200000001,-0.249993841,0.249993841,-0.499987681,0.499987681,,,,Female,20
4.21E-18,0.288675135,0.499993824,-0.499993824,0,-6.54E-17,-1.2,-0.249996912,0.249996912,-0.499993824,0.499993824,,,,Male,19
-1.15E-05,0.288675135,0.499977087,-0.5,-1.15E-05,2.52E-16,-1.200000001,-0.250005728,0.249982816,-0.5,0.499988544,,,,Female,18
-1.68E-05,0.288675134,0.499966407,-0.5,-1.68E-05,-1.87E-16,-1.200000003,-0.250008398,0.249974805,-0.5,0.499983203,,,,Female,18
-1.02E-05,0.288675135,0.499979502,-0.5,-1.02E-05,-3.09E-16,-1.200000001,-0.250005124,0.249984627,-0.5,0.499989751,,,,Female,18
5.70E-18,0.288675134,0.499985666,-0.499985666,0,-1.63E-17,-1.200000002,-0.249992833,0.249992833,-0.499985666,0.499985666,,,,Female,18
5.70E-18,0.288675134,0.499983276,-0.499983276,0,8.15E-17,-1.200000003,-0.249991638,0.249991638,-0.499983276,0.499983276,,,,Female,18
1.36E-18,0.288675135,0.499992655,-0.499992655,0,2.47E-17,-1.200000001,-0.249996327,0.249996327,-0.499992655,0.499992655,,,,Male,32
-1.15E-05,0.288675135,0.49997695,-0.5,-1.15E-05,-7.70E-17,-1.200000001,-0.250005762,0.249982713,-0.5,0.499988475,,,,Female,19
-1.51E-05,0.288675134,0.499969821,-0.5,-1.51E-05,3.37E-17,-1.200000002,-0.250007545,0.249977366,-0.5,0.499984911,,,,Male,19
-1.08E-05,0.288675135,0.499978312,-0.5,-1.08E-05,1.52E-16,-1.200000001,-0.250005422,0.249983734,-0.5,0.499989156,,,,Female,18
-1.40E-05,0.288675134,0.499972087,-0.5,-1.40E-05,2.97E-16,-1.200000002,-0.250006978,0.249979065,-0.5,0.499986044,,,,Male,18
0,0.288675134,0.499979162,-0.499979162,0,-9.85E-17,-1.200000004,-0.249989581,0.249989581,-0.499979162,0.499979162,,,,Male,18
-5.65E-18,0.288675134,0.499984847,-0.499984847,0,8.79E-17,-1.200000002,-0.249992424,0.249992424,-0.499984847,0.499984847,,,,Male,18
-1.99E-05,0.288675134,0.499960295,-0.5,-1.99E-05,3.06E-16,-1.200000004,-0.250009926,0.249970222,-0.5,0.499980148,,,,Male,18
-2.18E-05,0.288675134,0.499956301,-0.5,-2.18E-05,1.81E-16,-1.200000005,-0.250010925,0.249967226,-0.5,0.499978151,,,,Male,18
-5.50E-18,0.288675135,0.499988276,-0.499988276,0,8.60E-18,-1.200000001,-0.249994138,0.249994138,-0.499988276,0.499988276,,,,Female,22
-1.10E-05,0.288675135,0.499977947,-0.5,-1.10E-05,-4.19E-17,-1.200000001,-0.250005513,0.249983461,-0.5,0.499988974,,,,Female,22
7.73E-18,0.288675135,0.499988433,-0.499988433,0,4.42E-17,-1.200000001,-0.249994217,0.249994217,-0.499988433,0.499988433,,,,Male,24
2.15E-18,0.288675134,0.49998482,-0.49998482,0,-1.19E-16,-1.200000002,-0.24999241,0.24999241,-0.49998482,0.49998482,,,,Male,20
-2.10E-05,0.288675134,0.499958011,-0.5,-2.10E-05,2.48E-16,-1.200000004,-0.250010497,0.249968509,-0.5,0.499979006,,,,Male,20
-9.21E-18,0.288675134,0.499985911,-0.499985911,0,5.10E-17,-1.200000002,-0.249992956,0.249992956,-0.499985911,0.499985911,,,,Male,20
1.86E-17,0.288675134,0.499981869,-0.499981869,0,-2.74E-17,-1.200000003,-0.249990934,0.249990934,-0.499981869,0.499981869,,,,Male,20
6.50E-18,0.288675134,0.499980549,-0.499980549,0,1.22E-17,-1.200000004,-0.249990274,0.249990274,-0.499980549,0.499980549,,,,Male,20
-8.21E-06,0.288675135,0.499983587,-0.5,-8.21E-06,-3.33E-16,-1.200000001,-0.250004103,0.24998769,-0.5,0.499991794,,,,Female,20
-1.47E-05,0.288675134,0.499970685,-0.5,-1.47E-05,-4.64E-17,-1.200000002,-0.250007329,0.249978014,-0.5,0.499985342,,,,Male,24
-5.04E-18,0.288675134,0.499977822,-0.499977822,0,7.21E-17,-1.200000005,-0.249988911,0.249988911,-0.499977822,0.499977822,,,,Male,24
-9.34E-18,0.288675134,0.49998539,-0.49998539,0,-5.28E-17,-1.200000002,-0.249992695,0.249992695,-0.49998539,0.49998539,,,,Male,24
2.89E-18,0.288675134,0.499980145,-0.499980145,0,-2.24E-17,-1.200000004,-0.249990073,0.249990073,-0.499980145,0.499980145,,,,Male,24
1.00E-17,0.288675134,0.499979961,-0.499979961,0,-7.05E-18,-1.200000004,-0.24998998,0.24998998,-0.499979961,0.499979961,,,,Male,24
-4.12E-19,0.288675134,0.499985499,-0.499985499,0,1.75E-17,-1.200000002,-0.24999275,0.24999275,-0.499985499,0.499985499,,,,Male,17
-1.67E-05,0.288675134,0.499966622,-0.5,-1.67E-05,-3.04E-16,-1.200000003,-0.250008344,0.249974967,-0.5,0.499983311,,,,Male,17
-1.18E-05,0.288675135,0.499976408,-0.5,-1.18E-05,2.13E-16,-1.200000001,-0.250005898,0.249982306,-0.5,0.499988204,,,,Male,17
-1.57E-05,0.288675134,0.499968626,-0.5,-1.57E-05,4.73E-16,-1.200000002,-0.250007843,0.24997647,-0.5,0.499984313,,,,Male,17
1.48E-17,0.288675135,0.499989143,-0.499989143,0,5.61E-18,-1.200000001,-0.249994572,0.249994572,-0.499989143,0.499989143,,,,Male,17
-7.09E-18,0.288675134,0.499984414,-0.499984414,0,9.67E-17,-1.200000002,-0.249992207,0.249992207,-0.499984414,0.499984414,,,,Female,22
1.48E-17,0.288675134,0.499983702,-0.499983702,0,-7.22E-18,-1.200000003,-0.249991851,0.249991851,-0.499983702,0.499983702,,,,Female,22
-1.24E-05,0.288675135,0.499975195,-0.5,-1.24E-05,1.37E-16,-1.200000001,-0.250006201,0.249981396,-0.5,0.499987597,,,,Female,22
6.33E-18,0.288675134,0.499981435,-0.499981435,0,7.18E-17,-1.200000003,-0.249990718,0.249990718,-0.499981435,0.499981435,,,,Female,22
-1.86E-05,0.288675134,0.499962764,-0.5,-1.86E-05,-1.33E-16,-1.200000003,-0.250009309,0.249972073,-0.5,0.499981382,,,,Female,22
-1.09E-05,0.288675135,0.499978224,-0.5,-1.09E-05,-2.46E-16,-1.200000001,-0.250005444,0.249983668,-0.5,0.499989112,,,,Male,18
7.21E-18,0.288675135,0.499989437,-0.499989437,0,3.28E-17,-1.200000001,-0.249994718,0.249994718,-0.499989437,0.499989437,,,,Female,20
8.38E-18,0.288675135,0.499993236,-0.499993236,0,1.47E-17,-1.2,-0.249996618,0.249996618,-0.499993236,0.499993236,,,,Male,27
-8.99E-06,0.288675135,0.499982018,-0.5,-8.99E-06,5.11E-17,-1.200000001,-0.250004495,0.249986514,-0.5,0.499991009,,,,Female,18
1.93E-17,0.288675134,0.499983019,-0.499983019,0,-7.27E-17,-1.200000003,-0.24999151,0.24999151,-0.499983019,0.499983019,,,,Female,18
-1.38E-05,0.288675134,0.499972487,-0.5,-1.38E-05,2.35E-16,-1.200000002,-0.250006878,0.249979365,-0.5,0.499986243,,,,Female,18
-1.57E-05,0.288675134,0.499968553,-0.5,-1.57E-05,6.50E-17,-1.200000002,-0.250007862,0.249976415,-0.5,0.499984277,,,,Female,18
-5.40E-18,0.288675134,0.499980991,-0.499980991,0,4.29E-17,-1.200000003,-0.249990495,0.249990495,-0.499980991,0.499980991,,,,Female,18
-1.02E-17,0.288675135,0.499988159,-0.499988159,0,-1.27E-16,-1.200000001,-0.24999408,0.24999408,-0.499988159,0.499988159,,,,Male,24
1.39E-17,0.288675135,0.499989799,-0.499989799,0,7.83E-17,-1.200000001,-0.2499949,0.2499949,-0.499989799,0.499989799,,,,Female,18
-1.54E-05,0.288675134,0.49996913,-0.5,-1.54E-05,-4.01E-16,-1.200000002,-0.250007717,0.249976848,-0.5,0.499984565,,,,Female,18
1.98E-17,0.288675134,0.49998662,-0.49998662,0,-3.51E-17,-1.200000002,-0.24999331,0.24999331,-0.49998662,0.49998662,,,,Female,18
-1.66E-05,0.288675134,0.499966865,-0.5,-1.66E-05,-9.79E-17,-1.200000003,-0.250008284,0.249975149,-0.5,0.499983433,,,,Female,18
2.06E-18,0.288675134,0.499981854,-0.499981854,0,-7.75E-17,-1.200000003,-0.249990927,0.249990927,-0.499981854,0.499981854,,,,Female,18
-1.43E-05,0.288675134,0.499971414,-0.5,-1.43E-05,2.62E-16,-1.200000002,-0.250007147,0.24997856,-0.5,0.499985707,,,,Male,26
-1.80E-05,0.288675134,0.49996406,-0.5,-1.80E-05,1.17E-16,-1.200000003,-0.250008985,0.249973045,-0.5,0.49998203,,,,Male,26
-1.56E-17,0.288675134,0.499986261,-0.499986261,0,1.12E-16,-1.200000002,-0.249993131,0.249993131,-0.499986261,0.499986261,,,,Male,26
-1.50E-05,0.288675134,0.499969995,-0.5,-1.50E-05,5.03E-16,-1.200000002,-0.250007501,0.249977496,-0.5,0.499984998,,,,Male,26
-1.41E-05,0.288675134,0.499971837,-0.5,-1.41E-05,1.12E-16,-1.200000002,-0.250007041,0.249978878,-0.5,0.499985919,,,,Male,26
-9.13E-06,0.288675135,0.499981746,-0.5,-9.13E-06,-7.06E-17,-1.200000001,-0.250004563,0.24998631,-0.5,0.499990873,,,,Male,17
1.39E-17,0.288675135,0.499987756,-0.499987756,0,7.05E-17,-1.200000001,-0.249993878,0.249993878,-0.499987756,0.499987756,,,,Male,18
-1.73E-05,0.288675134,0.499965345,-0.5,-1.73E-05,2.16E-16,-1.200000003,-0.250008664,0.249974009,-0.5,0.499982673,,,,Male,18
-1.57E-18,0.288675135,0.499990808,-0.499990808,0,-1.97E-17,-1.200000001,-0.249995404,0.249995404,-0.499990808,0.499990808,,,,Male,18
-1.54E-05,0.288675134,0.499969195,-0.5,-1.54E-05,2.46E-16,-1.200000002,-0.250007701,0.249976896,-0.5,0.499984597,,,,Male,18
-1.46E-05,0.288675134,0.499970796,-0.5,-1.46E-05,2.47E-16,-1.200000002,-0.250007301,0.249978097,-0.5,0.499985398,,,,Male,18
-9.04E-06,0.288675135,0.499981913,-0.5,-9.04E-06,-1.14E-16,-1.200000001,-0.250004522,0.249986435,-0.5,0.499990956,,,,Female,18
0,0.288675134,0.499982864,-0.499982864,0,-6.33E-17,-1.200000003,-0.249991432,0.249991432,-0.499982864,0.499982864,,,,Female,18
-1.73E-05,0.288675134,0.499965448,-0.5,-1.73E-05,-8.16E-17,-1.200000003,-0.250008638,0.249974086,-0.5,0.499982724,,,,Female,18
9.26E-18,0.288675134,0.499979633,-0.499979633,0,-9.63E-17,-1.200000004,-0.249989816,0.249989816,-0.499979633,0.499979633,,,,Female,18
-9.42E-18,0.288675134,0.499979292,-0.499979292,0,2.45E-17,-1.200000004,-0.249989646,0.249989646,-0.499979292,0.499979292,,,,Female,18
8.33E-19,0.288675135,0.499991622,-0.499991622,0,2.91E-17,-1.200000001,-0.249995811,0.249995811,-0.499991622,0.499991622,,,,Male,26
-1.81E-05,0.288675134,0.49996375,-0.5,-1.81E-05,-4.12E-17,-1.200000003,-0.250009063,0.249972812,-0.5,0.499981875,,,,Male,26
-1.39E-05,0.288675134,0.499972273,-0.5,-1.39E-05,-8.42E-17,-1.200000002,-0.250006932,0.249979205,-0.5,0.499986137,,,,Male,26
-1.44E-05,0.288675134,0.499971158,-0.5,-1.44E-05,-9.76E-17,-1.200000002,-0.25000721,0.249978369,-0.5,0.499985579,,,,Male,26
-1.34E-05,0.288675134,0.499973114,-0.5,-1.34E-05,1.89E-16,-1.200000002,-0.250006722,0.249979835,-0.5,0.499986557,,,,Male,26
8.32E-18,0.288675135,0.499993245,-0.499993245,0,-2.42E-17,-1.2,-0.249996622,0.249996622,-0.499993245,0.499993245,,,,Female,56
6.96E-18,0.288675134,0.499984693,-0.499984693,0,3.16E-17,-1.200000002,-0.249992347,0.249992347,-0.499984693,0.499984693,,,,Male,20
-1.22E-05,0.288675135,0.499975576,-0.5,-1.22E-05,2.27E-16,-1.200000001,-0.250006106,0.249981682,-0.5,0.499987788,,,,Female,19
2.90E-18,0.288675134,0.499985402,-0.499985402,0,6.07E-17,-1.200000002,-0.249992701,0.249992701,-0.499985402,0.499985402,,,,Female,19
1.25E-18,0.288675135,0.49998898,-0.49998898,0,-9.83E-17,-1.200000001,-0.24999449,0.24999449,-0.49998898,0.49998898,,,,Female,19
-1.56E-05,0.288675134,0.499968713,-0.5,-1.56E-05,-9.70E-17,-1.200000002,-0.250007822,0.249976535,-0.5,0.499984356,,,,Female,19
0,0.288675134,0.499983307,-0.499983307,0,-1.97E-17,-1.200000003,-0.249991654,0.249991654,-0.499983307,0.499983307,,,,Female,19
5.48E-18,0.288675135,0.499989866,-0.499989866,0,1.86E-17,-1.200000001,-0.249994933,0.249994933,-0.499989866,0.499989866,,,,Male,18
-1.21E-05,0.288675135,0.499975736,-0.5,-1.21E-05,-2.15E-16,-1.200000001,-0.250006066,0.249981802,-0.5,0.499987868,,,,Female,17
-1.57E-05,0.288675134,0.499968551,-0.5,-1.57E-05,1.21E-16,-1.200000002,-0.250007862,0.249976414,-0.5,0.499984276,,,,Female,26
-3.49E-18,0.288675134,0.499984641,-0.499984641,0,-5.90E-17,-1.200000002,-0.249992321,0.249992321,-0.499984641,0.499984641,,,,Female,16
1.28E-17,0.288675134,0.499980771,-0.499980771,0,5.66E-17,-1.200000004,-0.249990386,0.249990386,-0.499980771,0.499980771,,,,Female,16
-6.48E-18,0.288675135,0.499987867,-0.499987867,0,-5.79E-17,-1.200000001,-0.249993934,0.249993934,-0.499987867,0.499987867,,,,Female,16
-3.76E-18,0.288675134,0.499983442,-0.499983442,0,6.60E-17,-1.200000003,-0.249991721,0.249991721,-0.499983442,0.499983442,,,,Female,16
-2.16E-17,0.288675134,0.499981915,-0.499981915,0,1.32E-16,-1.200000003,-0.249990957,0.249990957,-0.499981915,0.499981915,,,,Female,16
0,0.288675134,0.49998236,-0.49998236,0,4.10E-17,-1.200000003,-0.24999118,0.24999118,-0.49998236,0.49998236,,,,Female,17
-2.16E-05,0.288675134,0.499956777,-0.5,-2.16E-05,2.55E-17,-1.200000004,-0.250010806,0.249967583,-0.5,0.499978389,,,,Female,17
-1.33E-05,0.288675134,0.499973451,-0.5,-1.33E-05,-2.16E-17,-1.200000002,-0.250006637,0.249980088,-0.5,0.499986725,,,,Female,17
-2.28E-05,0.288675134,0.49995445,-0.5,-2.28E-05,-7.40E-17,-1.200000005,-0.250011387,0.249965838,-0.5,0.499977225,,,,Female,17
-2.59E-05,0.288675134,0.499948224,-0.5,-2.59E-05,-1.62E-16,-1.200000006,-0.250012944,0.249961168,-0.5,0.499974112,,,,Female,17
-1.44E-05,0.288675134,0.499971193,-0.5,-1.44E-05,1.52E-16,-1.200000002,-0.250007202,0.249978395,-0.5,0.499985597,,,,Male,20
-9.65E-18,0.288675134,0.49997878,-0.49997878,0,3.76E-17,-1.200000004,-0.24998939,0.24998939,-0.49997878,0.49997878,,,,Male,20
-2.08E-17,0.288675134,0.499984733,-0.499984733,0,-1.13E-16,-1.200000002,-0.249992367,0.249992367,-0.499984733,0.499984733,,,,Male,20
-1.43E-17,0.288675134,0.499984282,-0.499984282,0,4.18E-17,-1.200000002,-0.249992141,0.249992141,-0.499984282,0.499984282,,,,Male,20
0,0.288675134,0.499978486,-0.499978486,0,-6.35E-17,-1.200000004,-0.249989243,0.249989243,-0.499978486,0.499978486,,,,Male,20
6.00E-18,0.288675134,0.499986811,-0.499986811,0,-1.12E-17,-1.200000002,-0.249993405,0.249993405,-0.499986811,0.499986811,,,,Female,24
-1.12E-05,0.288675135,0.499977535,-0.5,-1.12E-05,-1.22E-16,-1.200000001,-0.250005616,0.249983151,-0.5,0.499988768,,,,Male,30
1.48E-17,0.288675134,0.49998702,-0.49998702,0,-2.40E-17,-1.200000002,-0.24999351,0.24999351,-0.49998702,0.49998702,,,,Male,28
-7.25E-18,0.288675134,0.499984052,-0.499984052,0,-2.36E-17,-1.200000002,-0.249992026,0.249992026,-0.499984052,0.499984052,,,,Female,22
-2.18E-05,0.288675134,0.499956374,-0.5,-2.18E-05,5.15E-17,-1.200000005,-0.250010907,0.24996728,-0.5,0.499978187,,,,Female,22
-1.49E-18,0.288675134,0.499986863,-0.499986863,0,-4.46E-17,-1.200000002,-0.249993431,0.249993431,-0.499986863,0.499986863,,,,Female,22
-2.57E-05,0.288675134,0.499948512,-0.5,-2.57E-05,1.08E-16,-1.200000006,-0.250012872,0.249961384,-0.5,0.499974256,,,,Female,22
-1.95E-05,0.288675134,0.499961077,-0.5,-1.95E-05,5.46E-17,-1.200000004,-0.250009731,0.249970808,-0.5,0.499980539,,,,Female,22
6.14E-18,0.288675134,0.499986498,-0.499986498,0,6.26E-17,-1.200000002,-0.249993249,0.249993249,-0.499986498,0.499986498,,,,Male,23
-2.23E-05,0.288675134,0.499955425,-0.5,-2.23E-05,8.56E-17,-1.200000005,-0.250011144,0.249966569,-0.5,0.499977712,,,,Male,23
-1.77E-05,0.288675134,0.499964662,-0.5,-1.77E-05,1.20E-16,-1.200000003,-0.250008835,0.249973496,-0.5,0.499982331,,,,Male,23
-1.97E-05,0.288675134,0.499960596,-0.5,-1.97E-05,7.31E-17,-1.200000004,-0.250009851,0.249970447,-0.5,0.499980298,,,,Male,23
-2.21E-05,0.288675134,0.499955768,-0.5,-2.21E-05,1.44E-16,-1.200000005,-0.250011058,0.249966826,-0.5,0.499977884,,,,Male,23
-1.43E-17,0.288675135,0.499990481,-0.499990481,0,8.54E-17,-1.200000001,-0.24999524,0.24999524,-0.499990481,0.499990481,,,,Female,21
-4.60E-18,0.288675134,0.499986504,-0.499986504,0,-1.27E-17,-1.200000002,-0.249993252,0.249993252,-0.499986504,0.499986504,,,,Male,18
-1.27E-05,0.288675135,0.499974695,-0.5,-1.27E-05,-1.87E-17,-1.200000002,-0.250006326,0.249981021,-0.5,0.499987348,,,,Female,19
-1.42E-05,0.288675134,0.499971572,-0.5,-1.42E-05,1.96E-16,-1.200000002,-0.250007107,0.249978679,-0.5,0.499985786,,,,Female,16
-1.34E-17,0.288675134,0.49998108,-0.49998108,0,2.41E-17,-1.200000003,-0.24999054,0.24999054,-0.49998108,0.49998108,,,,Female,16
7.02E-18,0.288675134,0.49998456,-0.49998456,0,-4.56E-17,-1.200000002,-0.24999228,0.24999228,-0.49998456,0.49998456,,,,Female,16
-1.80E-05,0.288675134,0.499963917,-0.5,-1.80E-05,4.33E-17,-1.200000003,-0.250009021,0.249972938,-0.5,0.499981959,,,,Female,16
3.02E-18,0.288675134,0.499980699,-0.499980699,0,1.22E-18,-1.200000004,-0.249990349,0.249990349,-0.499980699,0.499980699,,,,Female,16
-1.16E-05,0.288675135,0.499976885,-0.5,-1.16E-05,1.84E-17,-1.200000001,-0.250005779,0.249982664,-0.5,0.499988443,,,,Female,18
-9.13E-06,0.288675135,0.499981744,-0.5,-9.13E-06,2.88E-16,-1.200000001,-0.250004564,0.249986308,-0.5,0.499990872,,,,Female,22
8.69E-18,0.288675135,0.499987262,-0.499987262,0,-7.24E-17,-1.200000002,-0.249993631,0.249993631,-0.499987262,0.499987262,,,,Female,16
-1.79E-05,0.288675134,0.499964288,-0.5,-1.79E-05,-2.77E-16,-1.200000003,-0.250008928,0.249973216,-0.5,0.499982144,,,,Female,16
-1.36E-05,0.288675134,0.499972844,-0.5,-1.36E-05,2.51E-18,-1.200000002,-0.250006789,0.249979633,-0.5,0.499986422,,,,Female,16
0,0.288675134,0.499978525,-0.499978525,0,2.54E-17,-1.200000004,-0.249989263,0.249989263,-0.499978525,0.499978525,,,,Female,16
-2.25E-05,0.288675134,0.499955064,-0.5,-2.25E-05,1.86E-16,-1.200000005,-0.250011234,0.249966298,-0.5,0.499977532,,,,Female,16
-8.69E-06,0.288675135,0.499982626,-0.5,-8.69E-06,3.85E-16,-1.200000001,-0.250004344,0.249986969,-0.5,0.499991313,,,,Female,43
-5.81E-06,0.288675135,0.499988374,-0.5,-5.81E-06,4.28E-17,-1.2,-0.250002907,0.24999128,-0.5,0.499994187,,,,Male,26
-7.87E-18,0.288675135,0.499992717,-0.499992717,0,-7.97E-18,-1.200000001,-0.249996359,0.249996359,-0.499992717,0.499992717,,,,Male,31
-1.02E-05,0.288675135,0.499979637,-0.5,-1.02E-05,-2.38E-16,-1.200000001,-0.250005091,0.249984728,-0.5,0.499989818,,,,Male,20
